	t	x	N	truthB	truthW	
  0.1037   0.4192 656.0000   0.0218   0.1627 
  0.0701   0.5685 1497.0000   0.0635   0.0789 
  0.2414   0.4249 812.0000   0.1333   0.3212 
  0.0281   0.4312 1104.0000   0.0336   0.0239 
  0.4120   0.4917 665.0000   0.3089   0.5118 
  0.3131   0.3709 1073.0000   0.2764   0.3348 
  0.3693   0.4832 1633.0000   0.3219   0.4135 
  0.1981   0.5029 515.0000   0.2317   0.1641 
  0.1893   0.3950 676.0000   0.1648   0.2054 
  0.0835   0.4115 814.0000   0.0507   0.1065 
  0.1130   0.5096 832.0000   0.0637   0.1642 
  0.0000   0.4386 643.0000   0.0000   0.0000 
  0.3539   0.4705 712.0000   0.2746   0.4244 
  0.1135   0.4912 1075.0000   0.0928   0.1335 
  0.1012   0.3952 949.0000   0.0613   0.1272 
  0.2571   0.5904 354.0000   0.1722   0.3793 
  0.1867   0.4335 782.0000   0.1711   0.1986 
  0.1344   0.5125 1042.0000   0.0843   0.1870 
  0.1462   0.4574 1231.0000   0.1137   0.1737 
  0.1783   0.5080 746.0000   0.1609   0.1962 
  0.1042   0.4878 451.0000   0.0909   0.1169 
  0.2751   0.4440 1196.0000   0.2128   0.3248 
  0.1759   0.4632 870.0000   0.1811   0.1713 
  0.2768   0.4832 654.0000   0.2405   0.3107 
  0.1748   0.5078 1339.0000   0.1324   0.2185 
  0.3289   0.4522 973.0000   0.3000   0.3527 
  0.4278   0.4605 1101.0000   0.4379   0.4192 
  0.2688   0.4946 1492.0000   0.2425   0.2944 
  0.3656   0.6129  93.0000   0.4561   0.2222 
  0.4844   0.4636 1443.0000   0.4529   0.5116 
  0.1494   0.4637 1874.0000   0.0990   0.1930 
  0.0740   0.5000 906.0000   0.0353   0.1126 
  0.0737   0.4724 1615.0000   0.0799   0.0681 
  0.1467   0.4533 1295.0000   0.1056   0.1808 
  0.3067   0.4400  75.0000   0.4545   0.1905 
  0.3684   0.3333 228.0000   0.2632   0.4211 
  0.0000   0.4478 364.0000   0.0000   0.0000 
  0.1879   0.4723 777.0000   0.1144   0.2537 
  0.3377   0.4736 530.0000   0.2151   0.4480 
  0.4377   0.3971 345.0000   0.2336   0.5721 
  0.2586   0.4814 781.0000   0.2154   0.2988 
  0.3497   0.4646 975.0000   0.2561   0.4310 
  0.2857   0.4286 721.0000   0.2201   0.3350 
  0.1110   0.4127 739.0000   0.0328   0.1659 
  0.0838   0.4777 764.0000   0.1014   0.0677 
  0.1285   0.5040 1004.0000   0.1245   0.1325 
  0.0796   0.4475 867.0000   0.0670   0.0898 
  0.0901   0.4886 788.0000   0.0961   0.0844 
  0.0210   0.4576 1049.0000   0.0000   0.0387 
  0.0710   0.3540 873.0000   0.0324   0.0922 
  0.0911   0.4485 582.0000   0.0651   0.1121 
  0.0518   0.4463 1797.0000   0.0499   0.0533 
  0.0324   0.4766 3114.0000   0.0175   0.0460 
  0.0213   0.5070 1361.0000   0.0246   0.0179 
  0.0000   0.4564 149.0000   0.0000   0.0000 
  0.0211   0.4878 1232.0000   0.0133   0.0285 
  0.0499   0.5340 721.0000   0.0312   0.0714 
  0.0833   0.4864 1104.0000   0.0521   0.1129 
  0.2849   0.4321 530.0000   0.2358   0.3223 
  0.1117   0.3631 179.0000   0.0000   0.1754 
  0.2853   0.4529 722.0000   0.3364   0.2430 
  0.0596   0.5209 503.0000   0.0840   0.0332 
  0.3912   0.4837 887.0000   0.3263   0.4520 
  0.4178   0.5248 1168.0000   0.3899   0.4486 
  0.0386   0.4883 985.0000   0.0333   0.0437 
  0.0670   0.5285 702.0000   0.0593   0.0755 
  0.1432   0.4777 873.0000   0.1511   0.1360 
  0.0296   0.4630 879.0000   0.0147   0.0424 
  0.5763   0.2542 118.0000   0.4333   0.6250 
  0.5442   0.1020 147.0000   0.0000   0.6061 
  0.0848   0.4810 4023.0000   0.0615   0.1063 
  0.0466   0.5393 751.0000   0.0370   0.0578 
  0.0615   0.5112 716.0000   0.0683   0.0543 
  0.0149   0.5447 1544.0000   0.0273   0.0000 
  0.0103   0.5198 1462.0000   0.0000   0.0214 
  0.0057   0.4842 1929.0000   0.0064   0.0050 
  0.0000   0.5537 121.0000   0.0000   0.0000 
  0.0000   0.5077 585.0000   0.0000   0.0000 
  0.0257   0.5021 1207.0000   0.0297   0.0216 
  0.1285   0.4703 2101.0000   0.1184   0.1375 
  0.0115   0.4659 953.0000   0.0000   0.0216 
  0.0354   0.4912 735.0000   0.0222   0.0481 
  0.1293   0.4380 936.0000   0.0976   0.1540 
  0.0859   0.4965 989.0000   0.0916   0.0803 
  0.0678   0.5264 1136.0000   0.0334   0.1059 
  0.1024   0.5015 1992.0000   0.0571   0.1480 
  0.1002   0.4450 609.0000   0.1144   0.0888 
  0.0000   0.3529  85.0000   0.0000   0.0000 
  0.0445   0.4548 697.0000   0.0000   0.0816 
  0.1719   0.4371 1629.0000   0.1180   0.2137 
  0.0491   0.4408 2180.0000   0.0083   0.0812 
  0.1080   0.5247 648.0000   0.1412   0.0714 
  0.0512   0.4744 1425.0000   0.0414   0.0601 
  0.0567   0.4732 970.0000   0.0349   0.0763 
  0.0564   0.5024 1702.0000   0.0327   0.0803 
  0.1180   0.5586 1330.0000   0.1171   0.1193 
  0.1958   0.4618 955.0000   0.1338   0.2490 
  0.1902   0.4997 1709.0000   0.1522   0.2281 
  0.1369   0.5185 1512.0000   0.1416   0.1319 
  0.0763   0.4441 1468.0000   0.0337   0.1103 
  0.3098   0.4264 849.0000   0.2099   0.3840 
  0.2008   0.4874 792.0000   0.1917   0.2094 
  0.0432   0.5295 440.0000   0.0558   0.0290 
  0.1179   0.4899 1035.0000   0.1499   0.0871 
  0.2183   0.4391 1626.0000   0.1303   0.2873 
  0.1674   0.4605 1153.0000   0.1356   0.1945 
  0.1734   0.4844 1286.0000   0.1493   0.1961 
  0.4617   0.4700 600.0000   0.3794   0.5346 
  0.3165   0.4597 992.0000   0.2807   0.3470 
  0.2630   0.4605 810.0000   0.2413   0.2815 
  0.2945   0.5404 842.0000   0.3231   0.2610 
  0.4549   0.4496 1141.0000   0.4016   0.4984 
  0.2565   0.4332 928.0000   0.1592   0.3308 
  0.3329   0.4626 1511.0000   0.2861   0.3732 
  0.1711   0.4565 988.0000   0.1086   0.2235 
  0.2750   0.4880 1080.0000   0.1879   0.3580 
  0.0000   0.4000  85.0000   0.0000   0.0000 
  0.0398   0.5857 251.0000   0.0680   0.0000 
  0.2289   0.4337  83.0000   0.0000   0.4043 
  0.0380   0.4837 1290.0000   0.0192   0.0556 
  0.0000   0.4265 211.0000   0.0000   0.0000 
  0.0417   0.4609 575.0000   0.0000   0.0774 
  0.0295   0.4511 982.0000   0.0316   0.0278 
  0.0150   0.5216 602.0000   0.0000   0.0313 
  0.3083   0.4553 1197.0000   0.2917   0.3221 
  0.0788   0.5107 419.0000   0.0327   0.1268 
  0.0787   0.6404 267.0000   0.0936   0.0521 
  0.1239   0.5270 1243.0000   0.1008   0.1497 
  0.1249   0.4827 1185.0000   0.1294   0.1207 
  0.0274   0.4925 402.0000   0.0000   0.0539 
  0.0900   0.4730 833.0000   0.0584   0.1185 
  0.0514   0.4918 3719.0000   0.0383   0.0640 
  0.0647   0.5158 2846.0000   0.0422   0.0885 
  0.1361   0.4612 2101.0000   0.1001   0.1670 
  0.0806   0.5132 1588.0000   0.0466   0.1164 
  0.1521   0.4630 1460.0000   0.1346   0.1671 
  0.1595   0.5117 1831.0000   0.1291   0.1913 
  0.0861   0.4954 3288.0000   0.0614   0.1103 
  0.2398   0.5050 905.0000   0.2691   0.2098 
  0.0824   0.4991 1128.0000   0.0835   0.0814 
  0.1753   0.5115 348.0000   0.2191   0.1294 
  0.3991   0.4407 1130.0000   0.3594   0.4304 
  0.2844   0.4552 1048.0000   0.2767   0.2907 
  0.1189   0.5164 1766.0000   0.1239   0.1136 
  0.1643   0.4850 1266.0000   0.1336   0.1933 
  0.2486   0.4849 728.0000   0.2465   0.2507 
  0.1265   0.5359 767.0000   0.0973   0.1601 
  0.2565   0.4761 1111.0000   0.1834   0.3230 
  0.2036   0.4893 938.0000   0.1699   0.2359 
  0.2601   0.4965 1138.0000   0.2372   0.2827 
  0.0971   0.4804 1020.0000   0.0592   0.1321 
  0.1711   0.5191 865.0000   0.1537   0.1899 
  0.1633   0.5361 692.0000   0.1779   0.1464 
  0.1118   0.4783 2030.0000   0.0989   0.1237 
  0.0314   0.4839 1147.0000   0.0000   0.0608 
  0.1484   0.5123 1179.0000   0.1490   0.1478 
  0.1927   0.4959 1339.0000   0.1852   0.2000 
  0.1099   0.4684 901.0000   0.1185   0.1023 
  0.0310   0.4720 1000.0000   0.0508   0.0133 
  0.1105   0.5057 1222.0000   0.0647   0.1573 
  0.0513   0.4923 390.0000   0.0417   0.0606 
  0.1861   0.5000 1096.0000   0.1898   0.1825 
  0.0980   0.4709 1582.0000   0.0322   0.1565 
  0.1596   0.4891 1335.0000   0.1286   0.1891 
  0.0393   0.4869 1146.0000   0.0143   0.0629 
  0.6103   0.4250 1473.0000   0.4936   0.6966 
  0.1594   0.4392 847.0000   0.1452   0.1705 
  0.0186   0.4747 1287.0000   0.0000   0.0355 
  0.0895   0.5236 1251.0000   0.0336   0.1510 
  0.0897   0.5673 379.0000   0.1581   0.0000 
  0.0437   0.5199 1533.0000   0.0402   0.0476 
  0.0734   0.4891 1417.0000   0.0794   0.0677 
  0.0437   0.4894 1326.0000   0.0123   0.0739 
  0.1980   0.5874 1379.0000   0.1778   0.2267 
  0.1261   0.3724 666.0000   0.1169   0.1316 
  0.0549   0.4674 1256.0000   0.0426   0.0658 
  0.0962   0.4944 977.0000   0.0807   0.1113 
  0.0737   0.4965 719.0000   0.0308   0.1160 
  0.0366   0.4663 519.0000   0.0413   0.0325 
  0.0993   0.4185 755.0000   0.0823   0.1116 
  0.1250   0.5177 736.0000   0.0945   0.1577 
  0.2678   0.4941 676.0000   0.2335   0.3012 
  0.2363   0.5274 1278.0000   0.1884   0.2897 
  0.1523   0.4816 926.0000   0.0964   0.2042 
  0.1309   0.4411 1299.0000   0.1065   0.1501 
  0.4156   0.4239 972.0000   0.3180   0.4875 
  0.0200   0.4582 849.0000   0.0129   0.0261 
  0.0805   0.4786 1354.0000   0.0525   0.1062 
  0.0866   0.4422 1212.0000   0.0877   0.0858 
  0.0385   0.4292 1116.0000   0.0188   0.0534 
  0.2867   0.4437 1402.0000   0.2540   0.3128 
  0.0907   0.4308 1070.0000   0.0000   0.1593 
  0.0143   0.5061 488.0000   0.0283   0.0000 
  0.0086   0.4623 584.0000   0.0000   0.0159 
  0.0888   0.5097 1081.0000   0.1216   0.0547 
  0.0568   0.4511 951.0000   0.0629   0.0517 
  0.0138   0.4608 1302.0000   0.0117   0.0157 
  0.0894   0.5020 1231.0000   0.0663   0.1126 
  0.0090   0.5386 778.0000   0.0072   0.0111 
  0.0659   0.4839 744.0000   0.0472   0.0833 
  0.1524   0.4962 1719.0000   0.1067   0.1975 
  0.1638   0.4662 1551.0000   0.1521   0.1739 
  0.0445   0.4923 2066.0000   0.0334   0.0553 
  0.0290   0.5330 1137.0000   0.0264   0.0320 
  0.0706   0.5564 807.0000   0.0401   0.1089 
  0.0532   0.5079 1825.0000   0.0453   0.0612 
  0.0625   0.4653 1440.0000   0.0164   0.1026 
  0.0267   0.4902 3374.0000   0.0272   0.0262 
  0.0305   0.5082 1346.0000   0.0161   0.0453 
  0.0155   0.4874 1740.0000   0.0000   0.0303 
  0.0245   0.5160 2820.0000   0.0309   0.0176 
  0.0293   0.5188 1195.0000   0.0161   0.0435 
  0.0083   0.5783 600.0000   0.0144   0.0000 
  0.0574   0.4577 662.0000   0.0660   0.0501 
  0.1228   0.4982 562.0000   0.1143   0.1312 
  0.1215   0.5071 848.0000   0.1442   0.0981 
  0.1549   0.5010 497.0000   0.1566   0.1532 
  0.1962   0.4804 943.0000   0.1921   0.2000 
  0.1922   0.4745 1077.0000   0.1800   0.2032 
  0.2564   0.4624 971.0000   0.2004   0.3046 
  0.2793   0.4138 870.0000   0.2056   0.3314 
  0.2896   0.4494 1295.0000   0.2629   0.3114 
  0.2528   0.4243 799.0000   0.1976   0.2935 
  0.2030   0.3872 798.0000   0.1327   0.2474 
  0.2888   0.4053 1631.0000   0.2920   0.2866 
  0.3772   0.4949 782.0000   0.3721   0.3823 
  0.2624   0.4442 869.0000   0.2720   0.2547 
  0.1903   0.4468 846.0000   0.0926   0.2692 
  0.4494   0.4355 721.0000   0.4363   0.4595 
  0.1385   0.4597 1538.0000   0.1315   0.1444 
  0.2783   0.4632 557.0000   0.3023   0.2575 
  0.1909   0.4582 1100.0000   0.1429   0.2315 
  0.1553   0.4607 966.0000   0.0809   0.2188 
  0.0486   0.4613 1318.0000   0.0280   0.0662 
  0.0837   0.4668 1159.0000   0.0166   0.1424 
  0.1291   0.4557 1139.0000   0.1098   0.1452 
  0.4567   0.4534 1846.0000   0.3441   0.5500 
  0.0114   0.5155 613.0000   0.0000   0.0236 
  0.1037   0.4895 762.0000   0.1260   0.0823 
  0.1117   0.5531 1074.0000   0.0320   0.2104 
  0.0889   0.4642 922.0000   0.0584   0.1154 
  0.0944   0.4728 1197.0000   0.0406   0.1426 
  0.0496   0.5058 947.0000   0.0501   0.0491 
  0.0704   0.4882 1604.0000   0.0792   0.0621 
  0.0695   0.4495 763.0000   0.0000   0.1262 
  0.1847   0.5000 1538.0000   0.1808   0.1886 
  0.0811   0.5217 1221.0000   0.0738   0.0890 
  0.1752   0.5109 1010.0000   0.1628   0.1883 
  0.1737   0.4768 1382.0000   0.1396   0.2047 
  0.0672   0.4623 729.0000   0.0208   0.1071 
  0.3458   0.5164 885.0000   0.3239   0.3692 
  0.2812   0.4583 2169.0000   0.2525   0.3055 
  0.2771   0.5008 1310.0000   0.2470   0.3073 
  0.3327   0.4883 1112.0000   0.2983   0.3656 
  0.1262   0.4501 1133.0000   0.1157   0.1348 
  0.1184   0.4340 1182.0000   0.0916   0.1390 
  0.0584   0.4637 1130.0000   0.0229   0.0891 
  0.0481   0.4655 2101.0000   0.0358   0.0588 
  0.0855   0.4996 1123.0000   0.0553   0.1157 
  0.3256   0.4712 1373.0000   0.2751   0.3705 
  0.0000   0.4969 159.0000   0.0000   0.0000 
  0.4715   0.4526 738.0000   0.4012   0.5297 
  0.1405   0.4256 954.0000   0.0936   0.1752 
  0.4296   0.4810 1264.0000   0.4145   0.4436 
  0.0576   0.5066 677.0000   0.0525   0.0629 
  0.2516   0.4779 1065.0000   0.2456   0.2572 
  0.2299   0.4801 1379.0000   0.1828   0.2734 
  0.2207   0.4825 1142.0000   0.2396   0.2030 
  0.0993   0.5025 806.0000   0.0864   0.1122 
  0.1542   0.4229 577.0000   0.1270   0.1742 
  0.0308   0.5231 260.0000   0.0588   0.0000 
  0.0706   0.4971 1402.0000   0.0588   0.0823 
  0.0265   0.4831 679.0000   0.0000   0.0513 
  0.0148   0.4560 1011.0000   0.0000   0.0273 
  0.1075   0.5108 930.0000   0.0989   0.1165 
  0.0613   0.4215 1044.0000   0.0250   0.0877 
  0.0790   0.4718 2571.0000   0.0692   0.0876 
  0.1418   0.4996 1319.0000   0.0819   0.2015 
  0.2235   0.4921 1512.0000   0.2083   0.2383 
  0.0492   0.5054 833.0000   0.0333   0.0655 
  0.1551   0.4555 2676.0000   0.1066   0.1956 
  0.1328   0.4454 1702.0000   0.0884   0.1684 
  0.0481   0.4631 1164.0000   0.0482   0.0480 
  0.0310   0.5013 1193.0000   0.0251   0.0370 
  0.0249   0.4955 1887.0000   0.0214   0.0284 
  0.1356   0.4985 1364.0000   0.1294   0.1418 
  0.0843   0.5382 996.0000   0.0746   0.0957 
  0.1950   0.5682 836.0000   0.2274   0.1524 
  0.1848   0.4925 871.0000   0.1632   0.2059 
  0.3475   0.5053 564.0000   0.1684   0.5305 
  0.0398   0.5152 528.0000   0.0404   0.0391 
  0.0537   0.4195 596.0000   0.0160   0.0809 
  0.2658   0.5281 873.0000   0.2364   0.2985 
  0.2332   0.4703 2118.0000   0.1908   0.2709 
  0.1067   0.4599 1209.0000   0.1097   0.1041 
  0.5530   0.4421 1821.0000   0.5230   0.5768 
  0.1028   0.4113 496.0000   0.1569   0.0651 
  0.1189   0.5477 639.0000   0.0657   0.1834 
  0.3892   0.4407 1593.0000   0.3647   0.4085 
  0.7742   0.4062 1386.0000   0.7620   0.7825 
  0.1248   0.4505 1050.0000   0.0571   0.1802 
  0.0261   0.4400 575.0000   0.0395   0.0155 
  0.4313   0.3498 466.0000   0.3129   0.4950 
  0.5702   0.5028 356.0000   0.4022   0.7401 
  0.6647   0.2706 170.0000   0.7826   0.6210 
  0.2263   0.5912 137.0000   0.1852   0.2857 
  0.3747   0.4483 774.0000   0.4352   0.3255 
  0.0906   0.5543 552.0000   0.0915   0.0894 
  0.2270   0.4154 727.0000   0.1291   0.2965 
  0.0394   0.4567 889.0000   0.0419   0.0373 
  0.0394   0.4576 507.0000   0.0431   0.0364 
  0.0121   0.4919 494.0000   0.0247   0.0000 
  0.1130   0.4814 1292.0000   0.1350   0.0925 
  0.1727   0.4796 932.0000   0.1655   0.1794 
  0.1148   0.5628 549.0000   0.1036   0.1292 
  0.0194   0.5135 1852.0000   0.0263   0.0122 
  0.1164   0.4874 1701.0000   0.1074   0.1250 
  0.0617   0.4151 713.0000   0.0203   0.0911 
  0.0000   0.5183 1065.0000   0.0000   0.0000 
  0.2398   0.3801 934.0000   0.0901   0.3316 
  0.0339   0.4613 1240.0000   0.0455   0.0240 
  0.1377   0.4710 966.0000   0.1670   0.1115 
  0.0845   0.4484 698.0000   0.1182   0.0571 
  0.0982   0.5162 1385.0000   0.0517   0.1478 
  0.0237   0.5000 1266.0000   0.0095   0.0379 
  0.3058   0.4613 1576.0000   0.2160   0.3828 
  0.1347   0.4496 2004.0000   0.1332   0.1360 
  0.0740   0.4576 1486.0000   0.0750   0.0732 
  0.1572   0.4177 814.0000   0.1412   0.1688 
  0.0107   0.5383 561.0000   0.0000   0.0232 
  0.0970   0.4498 856.0000   0.0701   0.1189 
  0.5229   0.3948 1991.0000   0.4427   0.5751 
  0.0519   0.4938 482.0000   0.1050   0.0000 
  0.0567   0.4776 1093.0000   0.0536   0.0595 
  0.0120   0.4618 747.0000   0.0000   0.0224 
  0.0702   0.4035 456.0000   0.0924   0.0551 
  0.0433   0.4155 1733.0000   0.0278   0.0543 
  0.0078   0.4132 893.0000   0.0000   0.0134 
  0.0108   0.4762 924.0000   0.0136   0.0083 
  0.0526   0.3914 723.0000   0.0141   0.0773 
  0.1295   0.4889 1706.0000   0.0995   0.1583 
  0.0171   0.5436 642.0000   0.0000   0.0375 
  0.0424   0.4886 1629.0000   0.0176   0.0660 
  0.0497   0.4683 1751.0000   0.0427   0.0559 
  0.0419   0.5000 596.0000   0.0000   0.0839 
  0.1323   0.4797 1209.0000   0.1276   0.1367 
  0.0200   0.5045 999.0000   0.0397   0.0000 
  0.0303   0.5284 1056.0000   0.0251   0.0361 
  0.3474   0.5438 331.0000   0.3167   0.3841 
  0.3296   0.4954 1954.0000   0.3760   0.2840 
  0.3480   0.4713 974.0000   0.4118   0.2913 
  0.1170   0.5169 2838.0000   0.1016   0.1335 
  0.0676   0.5315 888.0000   0.0572   0.0793 
  0.1659   0.4770 1067.0000   0.1336   0.1953 
  0.1206   0.5250 1078.0000   0.0919   0.1523 
  0.1217   0.4627 953.0000   0.0363   0.1953 
  0.0705   0.5063 794.0000   0.0498   0.0918 
  0.1997   0.5125 601.0000   0.1169   0.2867 
  0.8103   0.2069  58.0000   1.0000   0.7609 
  0.3545   0.4614 440.0000   0.3103   0.3924 
  0.3009   0.4037 535.0000   0.1296   0.4169 
  0.1850   0.5022 227.0000   0.1404   0.2301 
  0.3183   0.4682 754.0000   0.2181   0.4065 
  0.4169   0.4006 981.0000   0.3868   0.4371 
  0.1456   0.5028 1621.0000   0.1227   0.1687 
  0.0274   0.3858 438.0000   0.0355   0.0223 
  0.0281   0.4946 924.0000   0.0175   0.0385 
  0.5201   0.3872 1392.0000   0.4601   0.5580 
  0.5907   0.3595 1605.0000   0.4714   0.6576 
  0.2810   0.4650 1516.0000   0.2397   0.3169 
  0.5773   0.4545 1320.0000   0.4933   0.6472 
  0.1768   0.4959 492.0000   0.0656   0.2863 
  0.3777   0.4220 564.0000   0.2395   0.4785 
  0.0252   0.4574 1268.0000   0.0138   0.0349 
  0.0710   0.4352 324.0000   0.0284   0.1038 
  0.0572   0.5000 612.0000   0.0458   0.0686 
  0.0301   0.5140 998.0000   0.0214   0.0392 
  0.0487   0.4932 1253.0000   0.0000   0.0961 
  0.2311   0.4356 1203.0000   0.1603   0.2857 
  0.0797   0.5068 740.0000   0.0507   0.1096 
  0.2284   0.4421 613.0000   0.2103   0.2427 
  0.0688   0.4837 1569.0000   0.0553   0.0815 
  0.1775   0.5068 1752.0000   0.1059   0.2512 
  0.1121   0.4912 794.0000   0.0846   0.1386 
  0.0651   0.4991 2106.0000   0.0580   0.0720 
  0.1201   0.4349 591.0000   0.0895   0.1437 
  0.2170   0.5220 908.0000   0.1688   0.2696 
  0.0163   0.4597 1897.0000   0.0126   0.0195 
  0.1546   0.5597 595.0000   0.1532   0.1565 
  0.1133   0.4787 1218.0000   0.0909   0.1339 
  0.1635   0.5286 1260.0000   0.1802   0.1448 
  0.0579   0.5070 1140.0000   0.0381   0.0783 
  0.0986   0.4937 1035.0000   0.0959   0.1011 
  0.1367   0.4410 1068.0000   0.0701   0.1893 
  0.1005   0.4735 1472.0000   0.0904   0.1097 
  0.1422   0.4590 865.0000   0.1108   0.1688 
  0.1412   0.4953 1268.0000   0.0924   0.1891 
  0.1216   0.5189 1299.0000   0.0964   0.1488 
  0.0919   0.4917 1208.0000   0.0522   0.1303 
  0.1087   0.4306 1224.0000   0.0778   0.1320 
  0.0599   0.4914 1921.0000   0.0328   0.0860 
  0.2233   0.4361 1245.0000   0.1602   0.2721 
  0.1044   0.3835 824.0000   0.0285   0.1516 
  0.1513   0.5210 1071.0000   0.1272   0.1774 
  0.1971   0.4501 411.0000   0.1892   0.2035 
  0.0360   0.5015 2303.0000   0.0208   0.0514 
  0.0410   0.5324 1097.0000   0.0377   0.0448 
  0.0270   0.5043 704.0000   0.0000   0.0544 
  0.0320   0.5087 1500.0000   0.0183   0.0461 
  0.0725   0.5094 1172.0000   0.1156   0.0278 
  0.1378   0.4645 1974.0000   0.0971   0.1731 
  0.3947   0.4901 1761.0000   0.3824   0.4065 
  0.0868   0.4845 1486.0000   0.0833   0.0901 
  0.3075   0.5747 348.0000   0.2750   0.3514 
  0.0188   0.5538 744.0000   0.0170   0.0211 
  0.4518   0.4550 1255.0000   0.4221   0.4766 
  0.2518   0.4507 548.0000   0.1781   0.3123 
  0.2711   0.4444 675.0000   0.2667   0.2747 
  0.0234   0.4678 171.0000   0.0000   0.0440 
  0.3175   0.4007 1959.0000   0.2204   0.3825 
  0.0224   0.4454 714.0000   0.0252   0.0202 
  0.1241   0.4500 540.0000   0.0782   0.1616 
  0.1732   0.4743 837.0000   0.1562   0.1886 
  0.3432   0.5345 507.0000   0.3063   0.3856 
  0.4911   0.4665 1509.0000   0.4134   0.5590 
  0.4749   0.4130 339.0000   0.5000   0.4573 
  0.0624   0.4721 2165.0000   0.0558   0.0682 
  0.0356   0.4500 900.0000   0.0469   0.0263 
  0.1528   0.4686 1178.0000   0.1486   0.1565 
  0.3900   0.4626 441.0000   0.3137   0.4557 
  0.0313   0.5200 575.0000   0.0000   0.0652 
  0.1518   0.5048 1779.0000   0.1392   0.1646 
  0.1685   0.4714 1205.0000   0.1585   0.1774 
  0.1125   0.4484 640.0000   0.1150   0.1105 
  0.1411   0.4266 1212.0000   0.0851   0.1827 
  0.1483   0.4718 1153.0000   0.1471   0.1494 
  0.1211   0.6505 289.0000   0.1223   0.1188 
  0.3032   0.4989 884.0000   0.2880   0.3183 
  0.0233   0.4326 772.0000   0.0210   0.0251 
  0.1733   0.4058 658.0000   0.0899   0.2302 
  0.0495   0.4614 1192.0000   0.0509   0.0483 
  0.1592   0.5036 691.0000   0.1724   0.1458 
  0.2601   0.4181 1069.0000   0.2260   0.2846 
  0.1857   0.4409 964.0000   0.1788   0.1911 
  0.3409   0.4853 1053.0000   0.2740   0.4041 
  0.2851   0.4431 1203.0000   0.3002   0.2731 
  0.1089   0.5013 1185.0000   0.0606   0.1574 
  0.3824   0.4586 748.0000   0.3411   0.4173 
  0.2402   0.4637 1074.0000   0.2169   0.2604 
  0.0975   0.4799 1169.0000   0.1176   0.0789 
  0.1602   0.4691 1311.0000   0.0862   0.2256 
  0.1733   0.4815 2054.0000   0.0920   0.2488 
  0.3025   0.4619 1468.0000   0.2109   0.3810 
  0.3220   0.4211 1919.0000   0.3243   0.3204 
  0.1855   0.5016 927.0000   0.1634   0.2078 
  0.3706   0.4814 1128.0000   0.2891   0.4462 
  0.2646   0.4573 1406.0000   0.2364   0.2883 
  0.0821   0.4438 1449.0000   0.0747   0.0881 
  0.1071   0.4714 3895.0000   0.0730   0.1374 
  0.0765   0.4676 1634.0000   0.0419   0.1069 
  0.1710   0.4617 953.0000   0.1500   0.1891 
  0.0509   0.5231 1493.0000   0.0666   0.0337 
  0.0092   0.5038 1306.0000   0.0000   0.0185 
  0.2525   0.4322 1291.0000   0.2473   0.2565 
  0.0148   0.5092 1418.0000   0.0069   0.0230 
  0.0186   0.4837 3556.0000   0.0233   0.0142 
  0.0861   0.4934 987.0000   0.0719   0.1000 
  0.0758   0.4893 1780.0000   0.0746   0.0770 
  0.0838   0.5017 907.0000   0.0835   0.0841 
  0.0664   0.5220 1822.0000   0.0747   0.0574 
  0.0752   0.4780 1822.0000   0.0574   0.0915 
  0.0964   0.5114 747.0000   0.0733   0.1205 
  0.1468   0.5076 1056.0000   0.1735   0.1192 
  0.0000   0.5024 207.0000   0.0000   0.0000 
  0.0797   0.4953 1819.0000   0.0633   0.0959 
  0.0607   0.5013 2240.0000   0.0579   0.0636 
  0.2544   0.4076 1482.0000   0.1689   0.3132 
  0.2341   0.4436 816.0000   0.1685   0.2863 
  0.1193   0.5151 1458.0000   0.1252   0.1132 
  0.0604   0.5094 2717.0000   0.0340   0.0878 
  0.0071   0.4971 2247.0000   0.0000   0.0142 
  0.0377   0.4688 928.0000   0.0000   0.0710 
  0.0923   0.5376 997.0000   0.1082   0.0738 
  0.1113   0.5110 728.0000   0.0645   0.1601 
  0.0266   0.4804 639.0000   0.0293   0.0241 
  0.2248   0.5090 725.0000   0.2168   0.2331 
  0.0968   0.4662 1819.0000   0.0767   0.1143 
  0.2543   0.3534 696.0000   0.0813   0.3489 
  0.1870   0.4612 941.0000   0.1959   0.1795 
  0.0673   0.5017 1144.0000   0.0436   0.0912 
  0.1598   0.4947 1233.0000   0.1459   0.1734 
  0.2769   0.4560 2055.0000   0.2593   0.2916 
  0.0120   0.4414 333.0000   0.0272   0.0000 
  0.0616   0.4560 682.0000   0.0225   0.0943 
  0.1115   0.4628 592.0000   0.0730   0.1447 
  0.0644   0.4839 1211.0000   0.0614   0.0672 
  0.0614   0.5156 929.0000   0.0188   0.1067 
  0.1934   0.4618 667.0000   0.1558   0.2256 
  0.1370   0.5136 664.0000   0.1114   0.1641 
  0.1374   0.5149 604.0000   0.1608   0.1126 
  0.0193   0.4537 831.0000   0.0000   0.0352 
  0.0000   0.5281 178.0000   0.0000   0.0000 
  0.0232   0.5106 517.0000   0.0227   0.0237 
  0.1380   0.5236 594.0000   0.1125   0.1661 
  0.1995   0.5874 366.0000   0.2093   0.1854 
  0.0876   0.4505 1141.0000   0.0642   0.1069 
  0.1423   0.5198 1841.0000   0.1661   0.1165 
  0.1107   0.4105 894.0000   0.0654   0.1423 
